timestamp,finger_angle,acceleration,emg,parkinson_label
0.0,79.72347139765763,-0.1054985646936872,1.6793927562765671,0
0.010000333344444815,82.14507681482714,-0.0436243402436538,0.5386602633874412,0
0.02000066668888963,84.74545919006754,0.04511702659241019,0.9438179893577356,0
0.030001000033334446,82.08079246643057,0.14762578368310658,0.9322317778777932,0
0.04000133337777926,82.93052504060462,0.12966499184671315,1.0896482874649467,0
0.05000166672222407,87.4069243241435,-0.04266214754967672,1.1335904768184364,0
0.06000200006666889,86.63306789006029,0.05308979517110482,0.9982665818070411,0
0.0700023334111137,85.00894939851031,0.11285570023542227,1.0211006727160936,0
0.08000266675555852,87.88271799617789,0.09391566882030566,1.0013826682091334,0
0.09000300010000334,86.72046226200678,0.1080809218829289,1.2271778125908757,0
0.10000333344444814,87.56553787911693,-0.022439281877340872,2.369277564635976,0
0.11000366678889296,89.83062166801524,0.04933152221480239,2.032149472326429,0
0.12000400013333778,86.36983637419333,0.13902087745491346,1.2698016699846968,0
0.1300043334777826,87.5962609371086,-0.1153629622803295,0.7960180687680983,0
0.1400046668222274,90.77122128227846,0.2725984010531803,0.5841977525183659,0
0.15000500016667223,90.7198338387173,0.08576487262473984,1.2004999848013278,0
0.16000533351111704,94.22369048320245,0.3061347152450544,1.2586655116484753,0
0.17000566685556184,92.62884740559522,0.3116748127261013,1.2811768964387138,0
0.18000600020000668,92.46998789259281,0.21165532562445533,1.4748010232760524,0
0.19000633354445148,99.07559257173224,0.38022493652005857,1.561249051065572,0
0.2000066668888963,96.54244217154181,0.36853435246966315,0.9964352727883106,0
0.21000700023334112,97.97875092051648,0.2772570449626304,0.9357591356016546,0
0.22000733357778593,95.84389787733946,0.2798049228049577,0.5360063864144045,0
0.23000766692223074,98.45432853934174,0.44541607143603507,0.34175802813341283,0
0.24000800026667557,80.61463890643759,0.3724854413101764,0.49177474361960355,0
0.25000833361112035,78.940506310799,0.4672195776985674,0.9325221410870411,0
0.2600086669555652,82.8435892409607,0.13718802400799274,1.1098252519220437,0
0.27000900030001,81.74061556305749,0.3991345536619453,0.8436541935619326,0
0.2800093336444548,83.20820518193429,0.244606112984665,0.5836907220704707,0
0.29000966698889963,83.43787919568778,0.4126848872094699,1.1145290313348382,0
0.30001000033334446,89.19554852779021,0.49941363869356586,1.3565736434219435,0
0.31001033367778924,86.31369744792221,0.6145601543679473,0.9875889472392094,0
0.3200106670222341,85.07496977811202,0.3592861642663456,1.3481485906716806,0
0.3300110003666789,89.68518119885594,0.41282681915192143,1.3699238737515589,0
0.3400113337111237,86.44810381333326,0.4679718847573149,0.7442212575466438,0
0.3500116670555685,90.15721804191055,0.3920290618918795,1.1719034251095481,0
0.36001200040001335,86.66985034276725,0.5991200310036466,1.2717090473921817,0
0.37001233374445813,88.78251823135567,0.5058572105517813,1.29640434186562,0
0.38001266708890297,92.68231253951652,0.5364815907454452,1.2692910666247852,0
0.3900130004333478,94.61522296639484,0.5975350018068561,0.9111932278564473,0
